285.115	3322
285.492	3219.62
285.87	3384.5
286.247	3265.75
286.624	3327
287.001	3256
287.378	3333.5
287.755	3286.38
288.132	3324.38
288.508	3279.62
288.885	3460.88
289.262	3300.38
289.639	3345.12
290.015	3279.5
290.392	3353.5
290.769	3301.25
291.145	3347.75
291.522	3347.12
291.898	3376.5
292.275	3310.5
292.651	3393.25
293.028	3269.38
293.404	3362.25
293.78	3332
294.156	3356.25
294.533	3376
294.909	3389.25
295.285	3349.38
295.661	3419.12
296.037	3320.38
296.413	3380.5
296.789	3355.12
297.165	3412.88
297.541	3311
297.917	3382.88
298.293	3374.25
298.668	3428.38
299.044	3360.5
299.42	3439.5
299.795	3384.5
300.171	3428.5
300.547	3413.38
300.922	3476.38
301.298	3374.38
301.673	3414.38
302.049	3420.38
302.424	3459.62
302.799	3397.38
303.175	3377.62
303.55	3415.5
303.925	3536.75
304.3	3374.88
304.675	3428.38
305.05	3357.38
305.425	3461.62
305.8	3445.5
306.175	3462.75
306.55	3385.12
306.925	3476.75
307.3	3424.5
307.675	3476.38
308.05	3425
308.424	3507.88
308.799	3421.38
309.174	3463.62
309.548	3437.25
309.923	3502.38
310.297	3389.5
310.672	3474.38
311.046	3446.38
311.421	3477.5
311.795	3437.88
312.169	3468.25
312.544	3414.5
312.918	3480.5
313.292	3425.12
313.666	3576
314.04	3452.88
314.414	3516.75
314.789	3475.88
315.163	3523.88
315.536	3420.75
315.91	3528.62
316.284	3458.25
316.658	3560.12
317.032	3512
317.406	3512.62
317.779	3474.88
318.153	3535.5
318.527	3512.5
318.9	3514.62
319.274	3485.38
319.647	3588.88
320.021	3481.62
320.394	3526.62
320.768	3515.75
321.141	3569.62
321.514	3487.5
321.888	3523.75
322.261	3479.5
322.634	3561.62
323.007	3523.25
323.38	3583.5
323.753	3475.38
324.126	3587.38
324.499	3497.62
324.872	3554.88
325.245	3518.88
325.618	3531.62
325.991	3510.25
326.364	3540.75
326.736	3519.62
327.109	3606.5
327.482	3531.88
327.854	3557.38
328.227	3541.88
328.599	3626.62
328.972	3505
329.344	3566.38
329.717	3565.5
330.089	3580.75
330.461	3531.25
330.834	3580.88
331.206	3606.5
331.578	3574.5
331.95	3568
332.322	3606.88
332.694	3581.38
333.066	3644.12
333.438	3564
333.81	3650.75
334.182	3592.62
334.554	3658.5
334.926	3582
335.298	3641.12
335.67	3602.12
336.041	3601.12
336.413	3573.75
336.785	3640.62
337.156	3603.12
337.528	3626
337.899	3579.38
338.271	3656.38
338.642	3565.38
339.013	3670.38
339.385	3578.12
339.756	3702.88
340.127	3551.5
340.498	3702
340.87	3634
341.241	3672.62
341.612	3612.75
341.983	3656.12
342.354	3611.88
342.725	3691.75
343.096	3600.12
343.467	3676.38
343.837	3603.75
344.208	3673.12
344.579	3627.5
344.95	3693.88
345.32	3599.5
345.691	3674.12
346.062	3586.75
346.432	3646.75
346.803	3612.75
347.173	3653.5
347.544	3616.38
347.914	3646.5
348.284	3619.25
348.655	3664
349.025	3628.88
349.395	3720.5
349.765	3609.25
350.135	3674.25
350.505	3658.88
350.875	3665.12
351.245	3633.12
351.615	3665.12
351.985	3667.25
352.355	3707.12
352.725	3645.38
353.095	3676
353.465	3661.75
353.834	3728.62
354.204	3644.88
354.574	3694.38
354.943	3655.88
355.313	3747.12
355.682	3730.12
356.052	3728
356.421	3715.62
356.791	3726.88
357.16	3706.75
357.529	3769.12
357.898	3689
358.268	3691.75
358.637	3671.62
359.006	3750.5
359.375	3650.25
359.744	3710.5
360.113	3664.12
360.482	3764.75
360.851	3690.88
361.22	3749.38
361.589	3691.12
361.957	3731.25
362.326	3713
362.695	3731.25
363.064	3732.38
363.432	3732.25
363.801	3660.38
364.169	3763.38
364.538	3705.5
364.906	3720.5
365.275	3686.88
365.643	3729.25
366.011	3688.62
366.38	3740.25
366.748	3694.12
367.116	3757.38
367.484	3700.88
367.852	3761.12
368.22	3717.75
368.588	3762.12
368.956	3713.75
369.324	3772.88
369.692	3690.12
370.06	3785.25
370.428	3700.75
370.796	3794.62
371.163	3700.25
371.531	3793.5
371.899	3746.12
372.266	3773.75
372.634	3732.38
373.001	3772.88
373.369	3714.88
373.736	3785.75
374.104	3731.25
374.471	3772.75
374.838	3743.5
375.206	3806.38
375.573	3750.5
375.94	3797.25
376.307	3729.12
376.674	3780.38
377.041	3733.38
377.408	3776.62
377.775	3722.62
378.142	3814.5
378.509	3729.62
378.876	3785.75
379.243	3734.88
379.61	3781.88
379.976	3723.25
380.343	3785.12
380.71	3747.12
381.076	3799.5
381.443	3817
381.809	3790.88
382.176	3746.12
382.542	3789.75
382.909	3720.12
383.275	3806.88
383.641	3730
384.007	3808.12
384.374	3772.38
384.74	3817.5
385.106	3749.75
385.472	3770.12
385.838	3712.62
386.204	3820.88
386.57	3747.12
386.936	3794
387.302	3735.38
387.668	3843.75
388.033	3734.62
388.399	3808.12
388.765	3773.75
389.13	3885.12
389.496	3736.38
389.862	3859.38
390.227	3727.62
390.593	3821.88
390.958	3765.88
391.323	3808
391.689	3736.62
392.054	3819.75
392.419	3758.38
392.784	3836.88
393.15	3739.12
393.515	3850.12
393.88	3761.5
394.245	3810.25
394.61	3747.25
394.975	3783.62
395.34	3737.12
395.705	3809
396.069	3769
396.434	3830.75
396.799	3781.38
397.164	3823
397.528	3785.25
397.893	3798.38
398.258	3776
398.622	3820.38
398.987	3787.75
399.351	3841.12
399.715	3756.25
400.08	3830
400.444	3793.12
400.808	3862.38
401.173	3777.62
401.537	3821.5
401.901	3777.5
402.265	3830.38
402.629	3754.75
402.993	3833.75
403.357	3785
403.721	3832.62
404.085	3752.12
404.449	3857.62
404.812	3792.62
405.176	3848.62
405.54	3782
405.904	3883.88
406.267	3767.38
406.631	3847
406.994	3774.12
407.358	3816
407.721	3779.88
408.085	3837.38
408.448	3768.62
408.811	3863.5
409.175	3757.88
409.538	3829.88
409.901	3809.62
410.264	3850.62
410.627	3808.5
410.99	3847.25
411.353	3787.75
411.716	3854.38
412.079	3791
412.442	3839.12
412.805	3782.12
413.168	3853.38
413.53	3773.38
413.893	3867.75
414.256	3792.75
414.618	3849.12
414.981	3768.12
415.343	3840
415.706	3770.5
416.068	3841.88
416.431	3789.62
416.793	3857.12
417.155	3778
417.518	3839.62
417.88	3759
418.242	3842.62
418.604	3789.38
418.966	3872.5
419.328	3781.38
419.69	3838.38
420.052	3766.38
420.414	3837.38
420.776	3768
421.138	3855.5
421.5	3756.75
421.861	3852.38
422.223	3769.38
422.585	3883.12
422.946	3779.88
423.308	3819.75
423.669	3770.62
424.031	3872.62
424.392	3759.62
424.754	3844.88
425.115	3787.38
425.476	3850.75
425.838	3787.75
426.199	3838.5
426.56	3771.75
426.921	3890
427.282	3779.5
427.643	3856
428.004	3766.5
428.365	3842.25
428.726	3791.62
429.087	3846.62
429.448	3762.12
429.809	3838
430.169	3797.38
430.53	3843.25
430.891	3774.88
431.251	3857.12
431.612	3798
431.972	3841
432.333	3789.25
432.693	3850.62
433.054	3816.5
433.414	3872
433.774	3827.75
434.134	3831
434.495	3782.88
434.855	3859.88
435.215	3805.88
435.575	3856.62
435.935	3805.88
436.295	3852.75
436.655	3764.25
437.015	3851.25
437.375	3762.75
437.734	3882.62
438.094	3777.12
438.454	3858.12
438.813	3800
439.173	3861.88
439.533	3802.62
439.892	3880.5
440.252	3778.12
440.611	3874.12
440.97	3794.25
441.33	3858.12
441.689	3799.62
442.048	3863
442.408	3818.12
442.767	3892.88
443.126	3843.75
443.485	3875.38
443.844	3786.25
444.203	3897.62
444.562	3826.25
444.921	3885.75
445.28	3832
445.639	3889
445.997	3821.38
446.356	3887.5
446.715	3849.12
447.073	3905.62
447.432	3818.62
447.791	3896.75
448.149	3818.12
448.507	3900.38
448.866	3831.38
449.224	3927.62
449.583	3825.5
449.941	3909.38
450.299	3842.75
450.657	3920.12
451.015	3852.38
451.374	3914.75
451.732	3881.62
452.09	3936
452.448	3865.25
452.805	3944
453.163	3876.5
453.521	3936.5
453.879	3864
454.237	3926.38
454.594	3855.12
454.952	3957.5
455.31	3872
455.667	3926.5
456.025	3842.12
456.382	3938.62
456.74	3862.5
457.097	3931.25
457.454	3854.62
457.812	3936.38
458.169	3863.25
458.526	3980.12
458.883	3875.88
459.24	3926.38
459.597	3825.5
459.954	3910.75
460.311	3867.75
460.668	3878.75
461.025	3827.88
461.382	3922.62
461.739	3842.25
462.096	3904
462.452	3824.62
462.809	3919.25
463.166	3846
463.522	3889
463.879	3803.12
464.235	3903
464.592	3811.75
464.948	3878.38
465.304	3805
465.661	3876.38
466.017	3820.75
466.373	3873.62
466.729	3822.5
467.085	3874.5
467.441	3805.38
467.797	3871
468.153	3786.62
468.509	3869.88
468.865	3827.75
469.221	3867.38
469.577	3826
469.933	3871.5
470.288	3800.5
470.644	3863
471	3794.75
471.355	3891.12
471.711	3804.38
472.066	3877.38
472.422	3800.12
472.777	3878.25
473.132	3788.88
473.488	3860.38
473.843	3791
474.198	3866.75
474.553	3772.75
474.908	3869.25
475.263	3798
475.618	3828.88
475.973	3783.12
476.328	3822.5
476.683	3809.12
477.038	3836.88
477.393	3763.12
477.748	3833.5
478.102	3764.88
478.457	3831
478.812	3777.25
479.166	3833.62
479.521	3772.62
479.875	3857.25
480.23	3769.12
480.584	3822.75
480.938	3797
481.293	3841.25
481.647	3781.75
482.001	3819.25
482.355	3747.12
482.709	3829.5
483.063	3758.88
483.417	3839.5
483.771	3775.5
484.125	3837.25
484.479	3760
484.833	3852.38
485.187	3767
485.54	3819.75
485.894	3776.5
486.248	3863.5
486.601	3755.12
486.955	3845.75
487.308	3770.75
487.662	3838.75
488.015	3786.12
488.369	3844
488.722	3764.88
489.075	3857.12
489.429	3759.88
489.782	3809.62
490.135	3749.62
490.488	3829.25
490.841	3787.25
491.194	3854.88
491.547	3782.38
491.9	3828.25
492.253	3766.38
492.606	3860.38
492.958	3778.25
493.311	3847
493.664	3784.62
494.016	3846.88
494.369	3798.5
494.722	3850.88
495.074	3801.25
495.426	3868.88
495.779	3761.12
496.131	3852.25
496.484	3707.88
496.836	3862
497.188	3773.25
497.54	3842.75
497.892	3752.62
498.244	3863.12
498.596	3768
498.948	3844.88
499.3	3749.38
499.652	3862.88
500.004	3783.12
500.356	3828.25
500.708	3776.75
501.059	3834.62
501.411	3785.75
501.763	3854
502.114	3757.12
502.466	3852.75
502.817	3767.62
503.169	3837
503.52	3793.5
503.871	3850.12
504.223	3772.38
504.574	3858.75
504.925	3760.62
505.276	3791.5
505.627	3800.12
505.978	3849.12
506.329	3779.88
506.68	3825.62
507.031	3673
507.382	3821.38
507.733	3785.25
508.084	3830.75
508.434	3785.12
508.785	3854.75
509.136	3784
509.486	3855
509.837	3776.75
510.187	3865.62
510.538	3770.62
510.888	3860.62
511.239	3794.38
511.589	3848.62
511.939	3795
512.289	3843.75
512.64	3785.12
512.99	3862
513.34	3782.88
513.69	3870.62
514.04	3793
514.39	3848.5
514.74	3798
515.089	3847.38
515.439	3784.5
515.789	3863.5
516.139	3787.62
516.488	3860.5
516.838	3808.62
517.187	3875.38
517.537	3794.25
517.886	3885.25
518.236	3804.12
518.585	3848.38
518.935	3778.62
519.284	3848.12
519.633	3782.5
519.982	3863.5
520.331	3770.12
520.68	3830.38
521.029	3776
521.378	3855.88
521.727	3794.75
522.076	3824.38
522.425	3793.12
522.774	3849.75
523.123	3771
523.471	3853.88
523.82	3792.75
524.169	3852.88
524.517	3780.25
524.866	3848.38
525.214	3778
525.563	3824.5
525.911	3807.62
526.259	3863.12
526.608	3790
526.956	3852.38
527.304	3789.38
527.652	3858.75
528	3778.75
528.348	3826
528.696	3769.5
529.044	3865
529.392	3775.5
529.74	3873.12
530.088	3787.12
530.436	3870.75
530.783	3784.62
531.131	3846.5
531.479	3794.12
531.826	3912
532.174	3787.62
532.521	3865.62
532.869	3808.62
533.216	3840.5
533.563	3804
533.911	3867.88
534.258	3813.38
534.605	3885.38
534.952	3827.38
535.299	3857.38
535.646	3796.5
535.993	3915.75
536.34	3794.88
536.687	3838.5
537.034	3848.12
537.381	3864.12
537.728	3811.25
538.075	3835.25
538.421	3785.62
538.768	3873.75
539.114	3818.25
539.461	3855.5
539.807	3795.88
540.154	3870.88
540.5	3818.12
540.847	3874.75
541.193	3781.5
541.539	3865.62
541.885	3830.38
542.231	3856.12
542.578	3814
542.924	3868.88
543.27	3833.12
543.616	3873.12
543.961	3801
544.307	3888.25
544.653	3807.62
544.999	3883.12
545.345	3804.88
545.69	3880
546.036	3832
546.381	3890.75
546.727	3795.75
547.072	3899.62
547.418	3818.12
547.763	3896
548.109	3839
548.454	3887.38
548.799	3807.12
549.144	3912.25
549.489	3812.88
549.834	3889.75
550.18	3794.25
550.525	3862.5
550.869	3820.62
551.214	3872.5
551.559	3818.25
551.904	3902.5
552.249	3787.25
552.593	3889.5
552.938	3812.38
553.283	3888.5
553.627	3811.25
553.972	3872
554.316	3814.88
554.661	3866.25
555.005	3817.12
555.349	3873.25
555.694	3855.62
556.038	3881.5
556.382	3824.75
556.726	3894.88
557.07	3812.75
557.414	3879.25
557.758	3810.75
558.102	3860.25
558.446	3826.5
558.79	3899.88
559.134	3822.88
559.477	3839
559.821	3814.5
560.165	3894.25
560.508	3824.62
560.852	3901.38
561.195	3797.75
561.539	3892.25
561.882	3802.88
562.226	3908.25
562.569	3860
562.912	3914.38
563.255	3797.25
563.599	3868.88
563.942	3833.62
564.285	3877.38
564.628	3843.75
564.971	3890.75
565.314	3837.88
565.657	3882.12
565.999	3823.38
566.342	3890.25
566.685	3833.62
567.028	3887.38
567.37	3857.25
567.713	3904.5
568.055	3807.5
568.398	3904.62
568.74	3834
569.083	3889.62
569.425	3838.5
569.767	3882.75
570.109	3847.88
570.452	3908.75
570.794	3826
571.136	3879.25
571.478	3764.88
571.82	3909
572.162	3854.5
572.504	3914.25
572.846	3841.62
573.187	3902.62
573.529	3839.12
573.871	3926.88
574.212	3876.75
574.554	3886.38
574.896	3834.75
575.237	3897.25
575.579	3836.25
575.92	3906.5
576.261	3850.12
576.603	3902.38
576.944	3828.62
577.285	3904.5
577.626	3845.88
577.967	3902.38
578.308	3848
578.649	3911
578.99	3836.75
579.331	3929.75
579.672	3862
580.013	3912
580.354	3832.62
580.694	3898.38
581.035	3907.12
581.376	3892.62
581.716	3852.75
582.057	3917.38
582.397	3855.25
582.738	3899.62
583.078	3839
583.418	3900.88
583.759	3845
584.099	3890.62
584.439	3848
584.779	3911.62
585.119	3872
585.459	4065.75
585.799	3824.38
586.139	3918.38
586.479	3838.5
586.819	3905.62
587.159	3848
587.499	3917.25
587.838	3833.25
588.178	3917.5
588.517	3839.38
588.857	3911.88
589.196	3840
589.536	3912
589.875	3847
590.215	3906.75
590.554	3828.88
590.893	3907.88
591.232	3821.25
591.572	3915.25
591.911	3888.38
592.25	3907.38
592.589	3834.12
592.928	3902.88
593.266	3829
593.605	3890.5
593.944	3815
594.283	3915.75
594.622	3836.88
594.96	3926.5
595.299	3829.88
595.637	3906.25
595.976	3853.25
596.314	3892.88
596.653	3840.5
596.991	3902.38
597.329	3819.25
597.668	3902.88
598.006	3838.88
598.344	3900.12
598.682	3839
599.02	3904.88
599.358	3826
599.696	3886.5
600.034	3841.12
600.372	3938.62
600.71	3846.38
601.047	3900.5
601.385	3837.75
601.723	3908.75
602.06	3849.75
602.398	3870
602.735	3851.38
603.073	3933
603.41	3819.75
603.748	3884.38
604.085	3864.62
604.422	3907.88
604.759	3832
605.097	3899.12
605.434	3845.88
605.771	3915.75
606.108	3843.75
606.445	3898.12
606.782	3825.75
607.118	3882.62
607.455	3829
607.792	3908.25
608.129	3825.25
608.465	3892.25
608.802	3834.75
609.139	3897.62
609.475	3831.62
609.811	3894.12
610.148	3819.25
610.484	3863.38
610.821	3835.62
611.157	3908.88
611.493	3833
611.829	3885
612.165	3799.62
612.501	3887.5
612.837	3804.75
613.173	3905
613.509	3838.38
613.845	3873.75
614.181	3833.88
614.517	3909.38
614.852	3841.12
615.188	3891.12
615.524	3819.25
615.859	3875.25
616.195	3814.62
616.53	3873.12
616.865	3809.75
617.201	3865.62
617.536	3817.12
617.871	3880
618.207	3793
618.542	3885.88
618.877	3808
619.212	3855
619.547	3787.25
619.882	3867
620.217	3811
620.552	3886.5
620.886	3797.25
621.221	3883.88
621.556	3786.75
621.89	3876.25
622.225	3815.5
622.56	3874.12
622.894	3822.62
623.229	3882.12
623.563	3768.38
623.897	3859.38
624.232	3821.38
624.566	3924.88
624.9	3827.25
625.234	3890.12
625.568	3848.12
625.902	3910.88
626.236	3833.25
626.57	3901.38
626.904	3825.62
627.238	3886.38
627.572	3819.25
627.905	3893.62
628.239	3824.12
628.573	3891.88
628.906	3829.88
629.24	3906.62
629.573	3868.5
629.907	3931.88
630.24	3837.88
630.574	3924.25
630.907	3870.25
631.24	3916.75
631.573	3891.75
631.906	3961
632.239	3901.38
632.572	4024.25
632.905	4043.25
633.238	4454.38
633.571	6685.25
633.904	14106.5
634.237	25144.5
634.57	35847.88
634.902	41233.62
635.235	42750.38
635.567	39394.88
635.9	32300.25
636.232	25923.25
636.565	22240.5
636.897	19785
637.229	16998.5
637.562	13554
637.894	9688.75
638.226	6646.25
638.558	5161.62
638.89	4431.12
639.222	4196.38
639.554	3969.75
639.886	3980.75
640.218	3873.12
640.55	3929.62
640.882	3868.38
641.213	3915.25
641.545	3824
641.876	3874.75
642.208	3826.12
642.54	3873.75
642.871	3812.88
643.202	3866.62
643.534	3795.38
643.865	3861.75
644.196	3785.12
644.527	3877.88
644.859	3808.5
645.19	3842.62
645.521	3788.25
645.852	3930.62
646.183	3802.62
646.513	3844.38
646.844	3789.25
647.175	3852.75
647.506	3808.5
647.836	3854.38
648.167	3781.88
648.498	3831.88
648.828	3778.38
649.159	3855.38
649.489	3770.5
649.819	3851.12
650.15	3788.75
650.48	3812.25
650.81	3771.25
651.14	3831.38
651.471	3796.25
651.801	3854.62
652.131	3775
652.461	3821.75
652.79	3743.38
653.12	3821.88
653.45	3746.62
653.78	3822.75
654.11	3772.38
654.439	3827.75
654.769	3789.25
655.098	3884.88
655.428	3772.25
655.757	3819.88
656.087	3750.38
656.416	3826.88
656.745	3777
657.074	3804.38
657.404	3792.5
657.733	3816.62
658.062	3740.88
658.391	3797.25
658.72	3746.75
659.049	3842.12
659.378	3764.88
659.706	3806
660.035	3715.75
660.364	3884.12
660.693	3746.62
661.021	3822.38
661.35	3728.62
661.678	3825.62
662.007	3773
662.335	3808.38
662.663	3763.62
662.992	3821.25
663.32	3773.25
663.648	3807
663.976	3731
664.304	3801.62
664.633	3741.88
664.961	3817.12
665.288	3768.25
665.616	3808.12
665.944	3744.12
666.272	3821.25
666.6	3767.5
666.927	3825.25
667.255	3746.75
667.583	3820.38
667.91	3741.88
668.238	3792
668.565	3763.75
668.892	3806.38
669.22	3748.88
669.547	3825.75
669.874	3747.75
670.201	3798
670.528	3761.5
670.855	3812.88
671.182	3722.75
671.509	3795.62
671.836	3739.12
672.163	3802.12
672.49	3720.75
672.817	3806.75
673.143	3742
673.47	3785.25
673.797	3748.75
674.123	3800.5
674.45	3751.5
674.776	3773.88
675.102	3755.25
675.429	3778.62
675.755	3727
676.081	3786.12
676.407	3735.5
676.733	3755.75
677.059	3748.75
677.385	3794.75
677.711	3742.5
678.037	3798.5
678.363	3752.12
678.689	3776
679.015	3733.88
679.34	3775
679.666	3757.25
679.992	3777
680.317	3713.62
680.643	3790.5
680.968	3713
681.293	3799.62
681.619	3729
681.944	3789.75
682.269	3730.62
682.594	3783.5
682.92	3727
683.245	3803.75
683.57	3705.25
683.895	3777
684.219	3710.88
684.544	3800.62
684.869	3729.62
685.194	3787.25
685.519	3707.25
685.843	3786.25
686.168	3737.62
686.492	3795.62
686.817	3690.88
687.141	3786.38
687.466	3754.75
687.79	3771.75
688.114	3718.88
688.438	3784.25
688.763	3724.88
689.087	3796.88
689.411	3731
689.735	3787.38
690.059	3733.25
690.383	3802.12
690.706	3729.25
691.03	3761.5
691.354	3727.5
691.678	3802.12
692.001	3718.5
692.325	3777.88
692.648	3719.5
692.972	3779.88
693.295	3729.25
693.619	3792.12
693.942	3752
694.265	3781.38
694.588	3760
694.912	3798.5
695.235	3723.38
695.558	3791.62
695.881	3755.88
696.204	3764.88
696.527	3711.88
696.849	3807.5
697.172	3716.38
697.495	3783.5
697.818	3763.75
698.14	3811.88
698.463	3725.5
698.785	3791
699.108	3729
699.43	3784.88
699.753	3703.38
700.075	3834.12
700.397	3727
700.719	3794.62
701.042	3726.75
701.364	3807.5
701.686	3727.5
702.008	3820.75
702.33	3719
702.652	3781.5
702.973	3731.88
703.295	3785.75
703.617	3759.38
703.939	3783.38
704.26	3731.25
704.582	3768.62
704.903	3713.38
705.225	3755.75
705.546	3729.75
705.867	3803.25
706.189	3721.12
706.51	3771.25
706.831	3716.88
707.152	3783.62
707.473	3701.88
707.794	3786.75
708.115	3755.75
708.436	3788.38
708.757	3737.12
709.078	3787.88
709.399	3740.75
709.719	3786.25
710.04	3731.75
710.361	3797.88
710.681	3704.75
711.002	3799.5
711.322	3727
711.643	3799.5
711.963	3728.12
712.283	3784.5
712.603	3725.5
712.924	3782.38
713.244	3725
713.564	3779.5
713.884	3737.12
714.204	3818.12
714.524	3719.62
714.844	3769.25
715.163	3744.62
715.483	3786.62
715.803	3720.75
716.122	3790.88
716.442	3716
716.762	3797.25
717.081	3727
717.4	3787.75
717.72	3705.12
718.039	3814.38
